is_disabled,lon,vehicle_type_id,current_range_meters,bike_id,lat,is_reserved,rental_uris,propulsion_type,form_factor,max_range_meters
0,-76.968439579,2,41360.1408,db106b9a528f700a20a4257207f75b87,38.951396585,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.011637688,2,39911.7312,01b5dc0e5d32b1b4fa0989fb7d151d7a,38.983170748,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.013744593,2,10782.604800000001,c68235526ec13a92908930b135ea7f04,38.914196849,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.270742774,2,37175.8464,88295e664eaafbb5f96b01914c274a9d,38.841254354,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.200213552,2,20921.472,c5ad66d18930293f9ea4f69b36df66ce,38.866646171,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.974250793,2,56970.7776,9b5d534af8f94cb546ba67ee3621133f,38.935684085,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.931876659,2,17541.8496,c72c358b8adb5270388f6e59a7f0c6f0,38.906137347,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.974921584,2,39267.9936,500cf04776339e2de861c714a9c8a7ae,38.919190645,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.011735916,2,9495.1296,98607a670402b454aae5f5213b8f1bec,38.957213163,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.088037014,2,2092.1472000000003,6a31859240689734f8510d5cdff8ef50,38.845800638,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.1286304,2,54234.89280000001,26436cce0c8c3762c36e2213ee00754d,38.806639552,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.127007842,2,43291.3536,d0982b0d637f278eeefc214d7d6a08ff,38.815390825,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.952373981,2,30416.601599999998,4f167363c6bfabf5b77620933dd5d61d,38.958680749,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
